student_id|level|course|grade|major
IQ69JR1c6E2KJguN|Freshman|ESL:416|C|History
IQ69JR1c6E2KJguN|Sophomore|ASTR:107|C+|History
IQ69JR1c6E2KJguN|Sophomore|MUS:317|A|History
IQ69JR1c6E2KJguN|Freshman|RHET:103|B|History
IQ69JR1c6E2KJguN|Sophomore|LAS:241|B|History
IQ69JR1c6E2KJguN|Junior|HIST:427|B|History
IQ69JR1c6E2KJguN|Sophomore|ECON:120|C+|History
8ClHQEy1MSjR0hBZ|Freshman|MUS:100|A+|Biochemistry
8ClHQEy1MSjR0hBZ|Sophomore|CHEM:221|C|Biochemistry
8ClHQEy1MSjR0hBZ|Freshman|MUS:317|A|Biochemistry
8ClHQEy1MSjR0hBZ|Junior|CSI:160|S|Biochemistry
8ClHQEy1MSjR0hBZ|Sophomore|PHYS:161|B-|Biochemistry
8ClHQEy1MSjR0hBZ|Senior|MGMT:200|A|Biochemistry
8ClHQEy1MSjR0hBZ|Senior|HONR:330|S|Biochemistry
8ClHQEy1MSjR0hBZ|Sophomore|CHEM:111|A-|Biochemistry
8ClHQEy1MSjR0hBZ|Sophomore|BIOL:141|B|Biochemistry
8ClHQEy1MSjR0hBZ|Junior|HPAS:133|S|Biochemistry
bqM6yn4ZWrEYlNHW|Sophomore|THTR:230|A+|English
WtUDjv4SNsO22d2o|Sophomore|POLI:310|B+|Communication Studies
m45brhJNt8R2go7F|Junior|CSI:160|S|Interdepartmental Studies
m45brhJNt8R2go7F|Junior|CLSA:201|A-|Interdepartmental Studies
m45brhJNt8R2go7F|Junior|HHP:110|C+|Interdepartmental Studies
m45brhJNt8R2go7F|Junior|ENGL:120|A|Interdepartmental Studies
m45brhJNt8R2go7F|Junior|MATH:101|C|Interdepartmental Studies
F6Hpheh2Ocznuz0P|Senior|STAT:201|C+|Environmental Sciences
lfSg1hpKLEc8Cndr|Junior|ANTH:210|A|Psychology
lfSg1hpKLEc8Cndr|Junior|SOC:213|B-|Psychology
lfSg1hpKLEc8Cndr|Junior|CSI:160|S|Psychology
lfSg1hpKLEc8Cndr|Freshman|CSI:110|S|Psychology
lfSg1hpKLEc8Cndr|Junior|HPAS:101|S|Psychology
lfSg1hpKLEc8Cndr|Junior|PSY:240|B|Psychology
lfSg1hpKLEc8Cndr|Senior|SSW:222|B+|Psychology
lfSg1hpKLEc8Cndr|Senior|PSY:281|A-|Psychology
lfSg1hpKLEc8Cndr|Sophomore|MATH:100|D-|Psychology
lfSg1hpKLEc8Cndr|Sophomore|ECON:110|A-|Psychology
lfSg1hpKLEc8Cndr|Freshman|RELS:190|A-|Psychology
lfSg1hpKLEc8Cndr|Junior|BIOL:114|A|Psychology
lfSg1hpKLEc8Cndr|Senior|PHIL:103|B+|Psychology
lfSg1hpKLEc8Cndr|Sophomore|RELS:181|D+|Psychology
lfSg1hpKLEc8Cndr|Junior|PSY:296|S|Psychology
lfSg1hpKLEc8Cndr|Junior|ECON:120|B|Psychology
lfSg1hpKLEc8Cndr|Sophomore|PSY:260|C+|Psychology
lfSg1hpKLEc8Cndr|Junior|EES:103|B-|Psychology
lfSg1hpKLEc8Cndr|Freshman|SPST:317|C+|Psychology
lfSg1hpKLEc8Cndr|Junior|GRAD:000|R|Psychology
lfSg1hpKLEc8Cndr|Freshman|PSY:100|B-|Psychology
lfSg1hpKLEc8Cndr|Senior|COMM:208|C+|Psychology
lfSg1hpKLEc8Cndr|Junior|PSY:344|A|Psychology
56rxeO7DiNM6PnXY|Junior|HHP:240|B-|Human Physiology
CJBHqza1aQCfyAIU|Sophomore|ARTS:141|A|Art
CJBHqza1aQCfyAIU|Senior|DANC:102|A-|Art
CJBHqza1aQCfyAIU|Sophomore|CW:287|A-|Art
CJBHqza1aQCfyAIU|Sophomore|CSI:160|S|Art
CJBHqza1aQCfyAIU|Sophomore|CERM:201|A|Art
CJBHqza1aQCfyAIU|Sophomore|MATH:138|B|Art
CJBHqza1aQCfyAIU|Sophomore|MATH:134|B-|Art
CJBHqza1aQCfyAIU|Sophomore|ESL:416|B|Art
rNi9175TJGObwTsd|Sophomore|RHET:103|A|Chemistry
rNi9175TJGObwTsd|Junior|ENGL:120|A-|Chemistry
rNi9175TJGObwTsd|Junior|MATH:184|C-|Chemistry
rNi9175TJGObwTsd|Junior|BIOL:140|C+|Chemistry
rNi9175TJGObwTsd|Junior|HPAS:111|S|Chemistry
3Mqy6zhxLrwYurCX|Sophomore|ESL:419|D-|Industrial Engineering
3Mqy6zhxLrwYurCX|Junior|ECON:310|B|Industrial Engineering
3Mqy6zhxLrwYurCX|Sophomore|ENGR:212|C|Industrial Engineering
3Mqy6zhxLrwYurCX|Sophomore|BME:270|A|Industrial Engineering
3Mqy6zhxLrwYurCX|Freshman|ENGR:211|B+|Industrial Engineering
3Mqy6zhxLrwYurCX|Freshman|MATH:146|A-|Industrial Engineering
3Mqy6zhxLrwYurCX|Freshman|PHIL:206|A-|Industrial Engineering
3Mqy6zhxLrwYurCX|Junior|ENGR:276|C-|Industrial Engineering
3Mqy6zhxLrwYurCX|Freshman|MATH:144|B|Industrial Engineering
3Mqy6zhxLrwYurCX|Sophomore|STAT:202|B+|Industrial Engineering
3Mqy6zhxLrwYurCX|Senior|ECE:333|A-|Industrial Engineering
3Mqy6zhxLrwYurCX|Junior|ECON:120|B|Industrial Engineering
3Mqy6zhxLrwYurCX|Senior|IE:360|C-|Industrial Engineering
3Mqy6zhxLrwYurCX|Sophomore|ENGR:272|A-|Industrial Engineering
3Mqy6zhxLrwYurCX|Junior|IE:361|A+|Industrial Engineering
3Mqy6zhxLrwYurCX|Senior|ENTR:280|S|Industrial Engineering
3Mqy6zhxLrwYurCX|Junior|IE:000|R|Industrial Engineering
pDUOSVNJBml31Spu|Sophomore|POLI:310|A-|Communication Studies
zPPKOj1gkiAiQPUr|Freshman|CHEM:111|A-|Chemistry
zPPKOj1gkiAiQPUr|Sophomore|MATH:101|D|Chemistry
zPPKOj1gkiAiQPUr|Senior|CHEM:476|A-|Chemistry
zPPKOj1gkiAiQPUr|Senior|PHYS:141|C+|Chemistry
zPPKOj1gkiAiQPUr|Junior|PHYS:161|A|Chemistry
0MuZKoVC5ALDGEuB|Freshman|RHET:106|B|Religion
bOtQz5RHJuKVCDrI|Sophomore|HIST:100|A|Psychology
bOtQz5RHJuKVCDrI|Sophomore|RCE:413|A|Psychology
bOtQz5RHJuKVCDrI|Freshman|SPAN:140|A-|Psychology
bOtQz5RHJuKVCDrI|Junior|PSY:296|S|Psychology
bOtQz5RHJuKVCDrI|Freshman|STAT:102|A|Psychology
bOtQz5RHJuKVCDrI|Sophomore|GRMN:100|B-|Psychology
bOtQz5RHJuKVCDrI|Freshman|PSY:240|C+|Psychology
bOtQz5RHJuKVCDrI|Sophomore|THTR:114|C|Psychology
bOtQz5RHJuKVCDrI|Junior|PSY:270|A-|Psychology
bOtQz5RHJuKVCDrI|Freshman|HPAS:103|S|Psychology
bOtQz5RHJuKVCDrI|Junior|HHP:110|C|Psychology
bOtQz5RHJuKVCDrI|Junior|BIOL:124|B|Psychology
bOtQz5RHJuKVCDrI|Sophomore|HPAS:111|S|Psychology
bOtQz5RHJuKVCDrI|Senior|GRMN:200|A-|Psychology
bOtQz5RHJuKVCDrI|Senior|PSY:100|R|Psychology
bOtQz5RHJuKVCDrI|Junior|SSW:222|A|Psychology
bOtQz5RHJuKVCDrI|Junior|SOC:321|A+|Psychology
bOtQz5RHJuKVCDrI|Junior|SSW:300|B|Psychology
bOtQz5RHJuKVCDrI|Senior|PSY:281|B|Psychology
bOtQz5RHJuKVCDrI|Senior|ENTR:444|C|Psychology
bOtQz5RHJuKVCDrI|Senior|ANTH:310|B|Psychology
bOtQz5RHJuKVCDrI|Junior|CS:102|A-|Psychology
bOtQz5RHJuKVCDrI|Senior|UICB:340|B+|Psychology
M4Cxm1dpMtHfdeNF|Freshman|CSI:190|S|Mathematics
M4Cxm1dpMtHfdeNF|Junior|FIN:340|A|Mathematics
M4Cxm1dpMtHfdeNF|Senior|MKTG:300|C|Mathematics
M4Cxm1dpMtHfdeNF|Sophomore|MATH:404|C|Mathematics
M4Cxm1dpMtHfdeNF|Sophomore|RELS:140|B+|Mathematics
M4Cxm1dpMtHfdeNF|Senior|HPAS:106|S|Mathematics
M4Cxm1dpMtHfdeNF|Sophomore|PSQF:107|A-|Mathematics
M4Cxm1dpMtHfdeNF|Junior|ESL:413|B|Mathematics
M4Cxm1dpMtHfdeNF|Sophomore|MATH:372|B+|Mathematics
M4Cxm1dpMtHfdeNF|Senior|ASL:200|B|Mathematics
M4Cxm1dpMtHfdeNF|Sophomore|EDTL:309|S|Mathematics
M4Cxm1dpMtHfdeNF|Senior|STAT:201|B|Mathematics
M4Cxm1dpMtHfdeNF|Sophomore|MATH:360|A|Mathematics
M4Cxm1dpMtHfdeNF|Sophomore|MUS:172|A+|Mathematics
M4Cxm1dpMtHfdeNF|Sophomore|MATH:214|D+|Mathematics
M4Cxm1dpMtHfdeNF|Senior|MUS:221|A+|Mathematics
M4Cxm1dpMtHfdeNF|Senior|EDTL:409|S|Mathematics
M4Cxm1dpMtHfdeNF|Sophomore|CS:121|C-|Mathematics
M4Cxm1dpMtHfdeNF|Freshman|PHYS:120|C|Mathematics
M4Cxm1dpMtHfdeNF|Senior|STAT:310|C-|Mathematics
M4Cxm1dpMtHfdeNF|Freshman|MATH:184|B|Mathematics
M4Cxm1dpMtHfdeNF|Senior|EDTL:443|A|Mathematics
M4Cxm1dpMtHfdeNF|Junior|PHYS:161|C|Mathematics
M4Cxm1dpMtHfdeNF|Senior|AMST:114|B|Mathematics
M4Cxm1dpMtHfdeNF|Senior|SPST:208|A|Mathematics
M4Cxm1dpMtHfdeNF|Junior|MATH:284|A+|Mathematics
M4Cxm1dpMtHfdeNF|Sophomore|PSQF:621|B|Mathematics
M4Cxm1dpMtHfdeNF|Senior|MUS:318|A|Mathematics
M4Cxm1dpMtHfdeNF|Senior|EPLS:418|A|Mathematics
XgkIAkBbLnRSqgAt|Freshman|SPAN:100|B|Business
qoSNGqbu2FC0amvo|Sophomore|EDTL:312|A-|Art
qoSNGqbu2FC0amvo|Sophomore|PHIL:186|B-|Art
qoSNGqbu2FC0amvo|Sophomore|JMC:110|C|Art
qoSNGqbu2FC0amvo|Junior|ARTS:141|A|Art
qoSNGqbu2FC0amvo|Junior|ARTH:107|B-|Art
qoSNGqbu2FC0amvo|Senior|DSGN:240|A+|Art
qoSNGqbu2FC0amvo|Freshman|CSI:128|A+|Art
qoSNGqbu2FC0amvo|Freshman|ARTH:106|C+|Art
qoSNGqbu2FC0amvo|Sophomore|BIOL:126|C|Art
qoSNGqbu2FC0amvo|Freshman|IIEP:046|B-|Art
qoSNGqbu2FC0amvo|Senior|RHET:104|B+|Art
qoSNGqbu2FC0amvo|Senior|CEE:103|A|Art
yGRtUdCeOqu3NlZA|Junior|PSY:270|C|Psychology
yGRtUdCeOqu3NlZA|Freshman|ANTH:110|A-|Psychology
yGRtUdCeOqu3NlZA|Junior|HHP:220|B|Psychology
yGRtUdCeOqu3NlZA|Senior|SSW:384|A-|Psychology
yGRtUdCeOqu3NlZA|Junior|SOC:101|C+|Psychology
yGRtUdCeOqu3NlZA|Freshman|BIOL:124|C|Psychology
yGRtUdCeOqu3NlZA|Freshman|BIOL:114|B|Psychology
yGRtUdCeOqu3NlZA|Senior|SPST:107|B|Psychology
yGRtUdCeOqu3NlZA|Freshman|PSY:240|D+|Psychology
yGRtUdCeOqu3NlZA|Senior|SSW:222|A+|Psychology
yGRtUdCeOqu3NlZA|Senior|HHP:110|B-|Psychology
yGRtUdCeOqu3NlZA|Senior|PHIL:103|A-|Psychology
yGRtUdCeOqu3NlZA|Sophomore|PSY:230|A+|Psychology
yGRtUdCeOqu3NlZA|Sophomore|JMC:120|C|Psychology
yGRtUdCeOqu3NlZA|Junior|ENTR:420|C|Psychology
yGRtUdCeOqu3NlZA|Junior|CS:102|C+|Psychology
yGRtUdCeOqu3NlZA|Junior|PSY:334|A|Psychology
yGRtUdCeOqu3NlZA|Sophomore|ECON:110|B|Psychology
yGRtUdCeOqu3NlZA|Senior|PSQF:107|A-|Psychology
yGRtUdCeOqu3NlZA|Senior|PSY:281|B+|Psychology
yGRtUdCeOqu3NlZA|Junior|RELS:234|B+|Psychology
yGRtUdCeOqu3NlZA|Sophomore|SPAN:140|A-|Psychology
yGRtUdCeOqu3NlZA|Junior|RCE:417|A|Psychology
yGRtUdCeOqu3NlZA|Sophomore|ARTH:104|B|Psychology
yGRtUdCeOqu3NlZA|Sophomore|HIST:100|B-|Psychology
yGRtUdCeOqu3NlZA|Junior|GWSS:100|C|Psychology
yGRtUdCeOqu3NlZA|Junior|STAT:341|C-|Psychology
TF2149bl4FrmMFSw|Senior|POLI:310|A-|Communication Studies
Vu5Q1ZLr1OXoqXvH|Freshman|ESL:419|A-|Art
Vu5Q1ZLr1OXoqXvH|Freshman|ARAB:100|A-|Art
Vu5Q1ZLr1OXoqXvH|Freshman|JMC:160|B|Art
Vu5Q1ZLr1OXoqXvH|Freshman|ESL:020|D-|Art
Vu5Q1ZLr1OXoqXvH|Freshman|ESL:410|C|Art
Vu5Q1ZLr1OXoqXvH|Senior|LLS:114|S|Art
Vu5Q1ZLr1OXoqXvH|Freshman|CSI:102|A|Art
Vu5Q1ZLr1OXoqXvH|Sophomore|MATH:100|B-|Art
Vu5Q1ZLr1OXoqXvH|Junior|ARTS:141|A|Art
Vu5Q1ZLr1OXoqXvH|Sophomore|THTR:114|B-|Art
Vu5Q1ZLr1OXoqXvH|Junior|CHEM:107|B-|Art
Vu5Q1ZLr1OXoqXvH|Sophomore|CSI:160|S|Art
Vu5Q1ZLr1OXoqXvH|Sophomore|POLI:104|B|Art
Vu5Q1ZLr1OXoqXvH|Freshman|RHET:103|B|Art
Vu5Q1ZLr1OXoqXvH|Freshman|ENGL:120|C|Art
Vu5Q1ZLr1OXoqXvH|Freshman|ESL:416|A|Art
Vu5Q1ZLr1OXoqXvH|Freshman|PSQF:107|A+|Art
Vu5Q1ZLr1OXoqXvH|Junior|DRAW:231|A|Art
Vu5Q1ZLr1OXoqXvH|Freshman|PSY:100|A|Art
g98LbItEB3rMVfSy|Junior|ESL:420|D-|Medical Engineering
CTNN4NWSWd0Wu6H5|Junior|PHTO:241|A-|Psychology
CTNN4NWSWd0Wu6H5|Junior|FREN:200|C+|Psychology
CTNN4NWSWd0Wu6H5|Freshman|ASIA:106|B-|Psychology
CTNN4NWSWd0Wu6H5|Sophomore|AFAM:136|B-|Psychology
CTNN4NWSWd0Wu6H5|Freshman|CSI:160|S|Psychology
CTNN4NWSWd0Wu6H5|Sophomore|MATH:112|B+|Psychology
CTNN4NWSWd0Wu6H5|Sophomore|PSY:230|B-|Psychology
CTNN4NWSWd0Wu6H5|Junior|AMST:106|A-|Psychology
CTNN4NWSWd0Wu6H5|Freshman|PSY:100|A-|Psychology
CTNN4NWSWd0Wu6H5|Junior|CS:102|C|Psychology
CTNN4NWSWd0Wu6H5|Junior|CSI:134|S|Psychology
CTNN4NWSWd0Wu6H5|Junior|PSY:240|B|Psychology
CTNN4NWSWd0Wu6H5|Sophomore|HHP:124|B+|Psychology
CTNN4NWSWd0Wu6H5|Sophomore|ESL:416|C|Psychology
CTNN4NWSWd0Wu6H5|Freshman|RHET:103|A-|Psychology
CTNN4NWSWd0Wu6H5|Sophomore|ENGL:120|B+|Psychology
CTNN4NWSWd0Wu6H5|Junior|RCE:417|B+|Psychology
CTNN4NWSWd0Wu6H5|Junior|LLS:106|S|Psychology
CTNN4NWSWd0Wu6H5|Senior|STAT:102|A|Psychology
CTNN4NWSWd0Wu6H5|Senior|POLI:144|A|Psychology
CTNN4NWSWd0Wu6H5|Junior|PHIL:163|B+|Psychology
CTNN4NWSWd0Wu6H5|Junior|PHYS:141|B|Psychology
CTNN4NWSWd0Wu6H5|Freshman|RHET:106|A-|Psychology
CTNN4NWSWd0Wu6H5|Sophomore|HPAS:101|S|Psychology
CTNN4NWSWd0Wu6H5|Freshman|CSI:170|S|Psychology
CTNN4NWSWd0Wu6H5|Freshman|PSY:260|A-|Psychology
CTNN4NWSWd0Wu6H5|Freshman|PSQF:107|B|Psychology
CTNN4NWSWd0Wu6H5|Junior|ITAL:110|D-|Psychology
CTNN4NWSWd0Wu6H5|Sophomore|SPST:107|B|Psychology
CTNN4NWSWd0Wu6H5|Freshman|POLI:130|B|Psychology
CTNN4NWSWd0Wu6H5|Junior|ECON:120|D+|Psychology
CTNN4NWSWd0Wu6H5|Junior|FREN:101|B+|Psychology
UBAZ0ka21Z3yruAX|Freshman|RHET:103|A-|Biomedical Sciences
wyq7lNW7pue3EuaZ|Sophomore|HIST:214|B+|History
wyq7lNW7pue3EuaZ|Junior|HIST:140|B|History
wyq7lNW7pue3EuaZ|Junior|ASIA:160|B|History
wyq7lNW7pue3EuaZ|Senior|JMC:260|B|History
wyq7lNW7pue3EuaZ|Junior|HIST:481|I|History
wyq7lNW7pue3EuaZ|Freshman|RHET:103|A|History
wyq7lNW7pue3EuaZ|Freshman|ESL:416|C|History
wyq7lNW7pue3EuaZ|Senior|MUS:120|C-|History
wyq7lNW7pue3EuaZ|Junior|HIST:323|B|History
wyq7lNW7pue3EuaZ|Freshman|IS:201|A-|History
wyq7lNW7pue3EuaZ|Freshman|CSI:160|S|History
wyq7lNW7pue3EuaZ|Sophomore|LS:100|S|History
wyq7lNW7pue3EuaZ|Sophomore|THTR:326|A|History
wyq7lNW7pue3EuaZ|Freshman|ENGL:110|A|History
ypfBYkCU0Z8Pmxbq|Senior|ENTR:420|A|Finance
ypfBYkCU0Z8Pmxbq|Senior|BUS:300|C|Finance
ypfBYkCU0Z8Pmxbq|Senior|HPAS:107|S|Finance
ypfBYkCU0Z8Pmxbq|Junior|ENTR:200|B+|Finance
ypfBYkCU0Z8Pmxbq|Senior|FIN:310|S|Finance
ypfBYkCU0Z8Pmxbq|Junior|MKTG:300|C|Finance
ypfBYkCU0Z8Pmxbq|Junior|LLS:106|S|Finance
ypfBYkCU0Z8Pmxbq|Junior|MSCI:200|B-|Finance
ypfBYkCU0Z8Pmxbq|Junior|FIN:340|C|Finance
ypfBYkCU0Z8Pmxbq|Junior|FIN:300|B|Finance
ypfBYkCU0Z8Pmxbq|Senior|MSCI:300|B|Finance
ypfBYkCU0Z8Pmxbq|Senior|HPAS:111|S|Finance
ypfBYkCU0Z8Pmxbq|Senior|FIN:320|B|Finance
ypfBYkCU0Z8Pmxbq|Senior|FIN:424|B-|Finance
ypfBYkCU0Z8Pmxbq|Senior|HPAS:144|S|Finance
ypfBYkCU0Z8Pmxbq|Junior|MATH:270|A|Finance
ypfBYkCU0Z8Pmxbq|Senior|ANTH:130|B|Finance
ypfBYkCU0Z8Pmxbq|Senior|MGMT:410|A|Finance
ypfBYkCU0Z8Pmxbq|Senior|SOC:131|B|Finance
ypfBYkCU0Z8Pmxbq|Senior|CLSA:184|A-|Finance
ypfBYkCU0Z8Pmxbq|Senior|MGMT:320|B|Finance
CvfL5ugnJArSKEFT|Senior|SRM:370|B+|Education
puAiwAsmEfb5cZYx|Freshman|CRIM:144|B+|Criminology
puAiwAsmEfb5cZYx|Senior|CRIM:446|B|Criminology
puAiwAsmEfb5cZYx|Junior|STAT:102|C-|Criminology
puAiwAsmEfb5cZYx|Freshman|RHET:103|B+|Criminology
puAiwAsmEfb5cZYx|Sophomore|ENGL:120|B|Criminology
puAiwAsmEfb5cZYx|Sophomore|SOC:213|B|Criminology
puAiwAsmEfb5cZYx|Sophomore|GWSS:100|A-|Criminology
puAiwAsmEfb5cZYx|Sophomore|GEOG:102|B+|Criminology
puAiwAsmEfb5cZYx|Junior|SOC:281|B|Criminology
puAiwAsmEfb5cZYx|Junior|CRIM:342|B|Criminology
puAiwAsmEfb5cZYx|Junior|SOC:142|C|Criminology
puAiwAsmEfb5cZYx|Sophomore|MUS:317|A|Criminology
14GgrhdUgdRfp1Ki|Freshman|CSI:130|S|Biology
14GgrhdUgdRfp1Ki|Junior|CHEM:221|A-|Biology
14GgrhdUgdRfp1Ki|Sophomore|CHEM:112|C-|Biology
14GgrhdUgdRfp1Ki|Freshman|RELS:122|B|Biology
14GgrhdUgdRfp1Ki|Freshman|ECON:120|B+|Biology
14GgrhdUgdRfp1Ki|Freshman|CSI:110|S|Biology
14GgrhdUgdRfp1Ki|Sophomore|RHET:106|B|Biology
14GgrhdUgdRfp1Ki|Junior|ASIA:106|B|Biology
14GgrhdUgdRfp1Ki|Senior|BIOL:272|A|Biology
14GgrhdUgdRfp1Ki|Junior|MATH:146|C|Biology
14GgrhdUgdRfp1Ki|Sophomore|LLS:109|S|Biology
14GgrhdUgdRfp1Ki|Freshman|RHET:103|B-|Biology
14GgrhdUgdRfp1Ki|Freshman|SOC:101|B-|Biology
14GgrhdUgdRfp1Ki|Freshman|RELS:190|B-|Biology
14GgrhdUgdRfp1Ki|Senior|PORT:240|B+|Biology
14GgrhdUgdRfp1Ki|Freshman|CSI:170|S|Biology
14GgrhdUgdRfp1Ki|Sophomore|STAT:341|C-|Biology
14GgrhdUgdRfp1Ki|Junior|CHEM:222|B-|Biology
14GgrhdUgdRfp1Ki|Junior|BIOL:317|B+|Biology
14GgrhdUgdRfp1Ki|Sophomore|BIOL:140|B-|Biology
9lnsIfmMPRRQOBe2|Junior|SPAN:100|A-|Interdepartmental Studies
9lnsIfmMPRRQOBe2|Freshman|ENGL:120|C+|Interdepartmental Studies
9lnsIfmMPRRQOBe2|Senior|RHET:106|C+|Interdepartmental Studies
9lnsIfmMPRRQOBe2|Junior|JPNS:100|A+|Interdepartmental Studies
9lnsIfmMPRRQOBe2|Junior|BIOC:311|B|Interdepartmental Studies
9lnsIfmMPRRQOBe2|Sophomore|CSI:160|S|Interdepartmental Studies
9lnsIfmMPRRQOBe2|Senior|HHP:110|C|Interdepartmental Studies
9lnsIfmMPRRQOBe2|Sophomore|ECON:120|B|Interdepartmental Studies
9lnsIfmMPRRQOBe2|Senior|MICR:311|A|Interdepartmental Studies
9lnsIfmMPRRQOBe2|Senior|HPAS:141|S|Interdepartmental Studies
9lnsIfmMPRRQOBe2|Junior|CLSA:201|D-|Interdepartmental Studies
9lnsIfmMPRRQOBe2|Senior|ARTH:104|A+|Interdepartmental Studies
9lnsIfmMPRRQOBe2|Senior|MATH:101|A-|Interdepartmental Studies
9lnsIfmMPRRQOBe2|Senior|ECON:110|C+|Interdepartmental Studies
S6CgRU9ARh4pCzDw|Senior|POLI:110|B|Asian Studies
uQGesoedMZMmVYGN|Sophomore|WRIT:160|A|Medicine
1QtRf8M8nuAAz8VK|Sophomore|SOC:101|B-|Occupational Therapy
OuO9rwv6bqf68UwJ|Junior|PHYS:270|A|Astronomy
OuO9rwv6bqf68UwJ|Freshman|CSI:160|S|Astronomy
OuO9rwv6bqf68UwJ|Freshman|ASTR:177|B|Astronomy
OuO9rwv6bqf68UwJ|Senior|URES:399|A+|Astronomy
OuO9rwv6bqf68UwJ|Senior|GEOG:107|A-|Astronomy
OuO9rwv6bqf68UwJ|Junior|CLSA:301|A-|Astronomy
OuO9rwv6bqf68UwJ|Freshman|RHET:103|C|Astronomy
OuO9rwv6bqf68UwJ|Senior|ASTR:484|B|Astronomy
OuO9rwv6bqf68UwJ|Freshman|CSI:130|S|Astronomy
OuO9rwv6bqf68UwJ|Freshman|MATH:184|A|Astronomy
OuO9rwv6bqf68UwJ|Freshman|CSI:170|S|Astronomy
OuO9rwv6bqf68UwJ|Senior|CSI:180|S|Astronomy
OuO9rwv6bqf68UwJ|Freshman|ENGL:133|B|Astronomy
OuO9rwv6bqf68UwJ|Freshman|ARTH:109|B-|Astronomy
OuO9rwv6bqf68UwJ|Freshman|FYP:110|S|Astronomy
OuO9rwv6bqf68UwJ|Senior|GEOG:392|D-|Astronomy
OuO9rwv6bqf68UwJ|Senior|IAP:102|S|Astronomy
OuO9rwv6bqf68UwJ|Junior|BIOC:311|B+|Astronomy
OuO9rwv6bqf68UwJ|Senior|PHYS:490|P|Astronomy
OuO9rwv6bqf68UwJ|Senior|PHYS:373|C|Astronomy
OuO9rwv6bqf68UwJ|Senior|MATH:284|B-|Astronomy
OuO9rwv6bqf68UwJ|Freshman|ENGL:110|A-|Astronomy
OuO9rwv6bqf68UwJ|Senior|PHYS:499|A|Astronomy
OuO9rwv6bqf68UwJ|Freshman|CS:102|D+|Astronomy
OuO9rwv6bqf68UwJ|Freshman|EDTL:112|B+|Astronomy
OuO9rwv6bqf68UwJ|Senior|PHYS:672|A|Astronomy
bgKj53H7AU9VSCCF|Junior|ASL:360|C|Cinema
bgKj53H7AU9VSCCF|Freshman|ARTS:142|A-|Cinema
bgKj53H7AU9VSCCF|Senior|MUS:106|A-|Cinema
bgKj53H7AU9VSCCF|Freshman|HONR:130|A|Cinema
bgKj53H7AU9VSCCF|Sophomore|THTR:230|A-|Cinema
bgKj53H7AU9VSCCF|Sophomore|CINE:183|B+|Cinema
bgKj53H7AU9VSCCF|Senior|HIST:481|B-|Cinema
bgKj53H7AU9VSCCF|Freshman|RHET:103|B+|Cinema
bgKj53H7AU9VSCCF|Junior|CINE:161|B-|Cinema
bgKj53H7AU9VSCCF|Freshman|PHIL:163|C-|Cinema
bgKj53H7AU9VSCCF|Junior|CCL:102|B+|Cinema
bgKj53H7AU9VSCCF|Senior|CINE:319|B|Cinema
bgKj53H7AU9VSCCF|Senior|CW:287|B+|Cinema
bgKj53H7AU9VSCCF|Sophomore|SPAN:140|A-|Cinema
bgKj53H7AU9VSCCF|Freshman|CSI:170|S|Cinema
bgKj53H7AU9VSCCF|Senior|DANC:113|A-|Cinema
bgKj53H7AU9VSCCF|Senior|ENTR:349|B|Cinema
bgKj53H7AU9VSCCF|Senior|CINE:164|C-|Cinema
bgKj53H7AU9VSCCF|Freshman|CINE:160|B-|Cinema
bgKj53H7AU9VSCCF|Junior|ENTR:134|B|Cinema
bgKj53H7AU9VSCCF|Junior|CINE:482|A-|Cinema
bgKj53H7AU9VSCCF|Freshman|CLSA:201|C-|Cinema
bgKj53H7AU9VSCCF|Junior|GEOG:107|C-|Cinema
m6CzbrFg6ij2zLdF|Sophomore|ARTH:104|B|Art
m6CzbrFg6ij2zLdF|Junior|ARTS:142|A+|Art
m6CzbrFg6ij2zLdF|Freshman|ESL:416|C+|Art
m6CzbrFg6ij2zLdF|Senior|COMM:117|A-|Art
m6CzbrFg6ij2zLdF|Junior|MGMT:200|B|Art
m6CzbrFg6ij2zLdF|Sophomore|ARAB:100|B+|Art
m6CzbrFg6ij2zLdF|Sophomore|ESL:413|B-|Art
m6CzbrFg6ij2zLdF|Freshman|ESL:420|A-|Art
m6CzbrFg6ij2zLdF|Senior|EDTL:309|S|Art
o7lZWzWJlzwVk85k|Senior|POLI:310|B-|Communication Studies
huT1kreH7CNYBimn|Sophomore|IE:240|D-|Industrial Engineering
huT1kreH7CNYBimn|Sophomore|RELS:277|A-|Industrial Engineering
huT1kreH7CNYBimn|Sophomore|PHYS:161|C|Industrial Engineering
huT1kreH7CNYBimn|Freshman|CSI:160|AUS|Industrial Engineering
huT1kreH7CNYBimn|Senior|IE:300|S|Industrial Engineering
huT1kreH7CNYBimn|Junior|PSY:291|B|Industrial Engineering
GTicJCnQPWOTKM8q|Sophomore|ECE:333|A+|Electrical Engineering
GTicJCnQPWOTKM8q|Freshman|CSI:130|S|Electrical Engineering
GTicJCnQPWOTKM8q|Freshman|RHET:103|A-|Electrical Engineering
GTicJCnQPWOTKM8q|Junior|ECE:360|C|Electrical Engineering
GTicJCnQPWOTKM8q|Sophomore|STAT:202|C-|Electrical Engineering
GTicJCnQPWOTKM8q|Sophomore|MUS:316|A|Electrical Engineering
